"","V1","V2","V3","V4","V5","V6","V7","V8","num_hash","freq_hash"
"15685",1118964,"|","Mesomycoplasma hyorhinis SK76","|","","|","scientific name","|",3210,2.01658803465251e-07
"15686",991919,"|","Escherichia coli O145:NM","|","","|","scientific name","|",3200,2.01030582893708e-07
"15687",537457,"|","Actinobacillus pleuropneumoniae serovar 7 str. AP76","|","","|","scientific name","|",3182,1.99899785864931e-07
"15688",880633,"|","Lactobacillus helveticus R0052","|","","|","scientific name","|",3180,1.99774141750622e-07
"15689",120652,"|","Methylocella","|","","|","scientific name","|",3169,1.99083099121925e-07
"15690",1223572,"|","Dickeya dadantii NCPPB 898","|","","|","scientific name","|",3157,1.98329234436074e-07
"15691",1941347,"|","Bacillus sp. 275","|","","|","scientific name","|",3153,1.98077946207456e-07
"15692",1130804,"|","Streptococcus pneumoniae ST556","|","","|","scientific name","|",3148,1.97763835921685e-07
"15693",1281284,"|","Xanthomonas campestris pv. campestris str. CN16","|","","|","scientific name","|",3147,1.97701013864531e-07
"15694",362242,"|","Mycobacterium ulcerans Agy99","|","","|","scientific name","|",3147,1.97701013864531e-07
"15695",2614945,"|","unclassified Altererythrobacter","|","","|","scientific name","|",3146,1.97638191807377e-07
"15696",132474,"|","Streptomyces rimosus subsp. rimosus","|","","|","scientific name","|",3131,1.96695860950062e-07
"15697",1160717,"|","Salmonella enterica subsp. enterica serovar Heidelberg str. B182","|","","|","scientific name","|",3116,1.95753530092748e-07
"15698",2626248,"|","unclassified Frondihabitans","|","","|","scientific name","|",3108,1.95250953635514e-07
"15699",434271,"|","Actinobacillus pleuropneumoniae serovar 3 str. JL03","|","","|","scientific name","|",3091,1.94182978663891e-07
"15700",667121,"|","Edwardsiella tarda ATCC 15947 = NBRC 105688","|","","|","scientific name","|",3069,1.92800893406497e-07
"15701",2636508,"|","unclassified Terribacillus","|","","|","scientific name","|",3062,1.92361139006417e-07
"15702",114627,"|","Alkaliphilus","|","","|","scientific name","|",3057,1.92047028720645e-07
"15703",1114981,"|","Piscinibacter","|","","|","scientific name","|",3046,1.91355986091948e-07
"15704",29,"|","Myxococcales","|","","|","scientific name","|",3043,1.91167519920485e-07
"15705",1749259,"|","Marinobacter sp. LQ44","|","","|","scientific name","|",3043,1.91167519920485e-07
"15706",1282357,"|","Shigella flexneri 2003036","|","","|","scientific name","|",3037,1.9079058757756e-07
"15707",1007064,"|","Streptococcus suis ST3","|","","|","scientific name","|",3037,1.9079058757756e-07
"15708",2986822,"|","Flavobacterium sp. N1718","|","","|","scientific name","|",3035,1.90664943463251e-07
"15709",1193292,"|","Klebsiella pneumoniae subsp. pneumoniae 1084","|","","|","scientific name","|",3034,1.90602121406097e-07
"15710",1686378,"|","Citrobacter sp. MGH103","|","","|","scientific name","|",3033,1.90539299348942e-07
"15711",83331,"|","Mycobacterium tuberculosis CDC1551","|","","|","scientific name","|",3025,1.90036722891708e-07
"15712",2614957,"|","unclassified Psychromonas","|","","|","scientific name","|",3017,1.89534146434474e-07
"15713",44011,"|","Ferrimonas","|","","|","scientific name","|",3017,1.89534146434474e-07
"15714",117563,"|","Granulicatella","|","","|","scientific name","|",3008,1.88968747920085e-07
"15715",754503,"|","Mesomycoplasma hyopneumoniae 7422","|","","|","scientific name","|",3007,1.88905925862931e-07
"15716",146936,"|","Azonexus","|","","|","scientific name","|",3007,1.88905925862931e-07
"15717",545776,"|","Treponema paraluiscuniculi Cuniculi A","|","","|","scientific name","|",3006,1.88843103805777e-07
"15718",1078021,"|","Escherichia coli O113:H21","|","","|","scientific name","|",3004,1.88717459691468e-07
"15719",2897413,"|","Klebsiella sp. KPN54798","|","","|","scientific name","|",2997,1.88277705291388e-07
"15720",1427368,"|","Chlamydia pecorum IPTaLE","|","","|","scientific name","|",2992,1.87963595005617e-07
"15721",758678,"|","Clostridium botulinum F str. 230613","|","","|","scientific name","|",2984,1.87461018548383e-07
"15722",1319,"|","Streptococcus sp. 'group B'","|","","|","scientific name","|",2984,1.87461018548383e-07
"15723",2968499,"|","Lysinibacillus sp. FN11","|","","|","scientific name","|",2977,1.87021264148303e-07
"15724",1740,"|","Thermodesulfobacterium","|","","|","scientific name","|",2976,1.86958442091148e-07
"15725",2841677,"|","Candidatus Pseudothioglobus","|","","|","scientific name","|",2968,1.86455865633914e-07
"15726",1358019,"|","Xanthomonas campestris pv. campestris str. CN18","|","","|","scientific name","|",2962,1.86078933290988e-07
"15727",2619396,"|","unclassified Blastococcus","|","","|","scientific name","|",2954,1.85576356833754e-07
"15728",264199,"|","Streptococcus thermophilus LMG 18311","|","","|","scientific name","|",2951,1.85387890662291e-07
"15729",2767889,"|","Loigolactobacillus","|","","|","scientific name","|",2945,1.85010958319365e-07
"15730",2789210,"|","Bacillus sp. A1(2020)","|","","|","scientific name","|",2943,1.84885314205057e-07
"15731",1242108,"|","Salmonella enterica subsp. enterica serovar Manchester str. ST278","|","","|","scientific name","|",2939,1.8463402597644e-07
"15732",224467,"|","Nautiliaceae","|","","|","scientific name","|",2938,1.84571203919286e-07
"15733",1454593,"|","Salmonella enterica subsp. enterica serovar Anatum str. USDA-ARS-USMARC-1765","|","","|","scientific name","|",2937,1.84508381862131e-07
"15734",3066209,"|","Wolbachia endosymbiont (group A) of Ophion costatus","|","","|","scientific name","|",2937,1.84508381862131e-07
"15735",1173064,"|","Anaplasma phagocytophilum str. JM","|","","|","scientific name","|",2933,1.84257093633514e-07
"15736",2821538,"|","Chloracidobacterium sp. S","|","","|","scientific name","|",2932,1.8419427157636e-07
"15737",1365186,"|","Klebsiella pneumoniae KP-1","|","","|","scientific name","|",2930,1.84068627462051e-07
"15738",1412841,"|","Anaplasma marginale str. Dawn","|","","|","scientific name","|",2929,1.84005805404897e-07
"15739",3122208,"|","Dickeya sp. A6136","|","","|","scientific name","|",2926,1.83817339233434e-07
"15740",3122209,"|","Dickeya sp. A6137","|","","|","scientific name","|",2921,1.83503228947663e-07
"15741",2587869,"|","Marinobacter sp. THAF197a","|","","|","scientific name","|",2918,1.833147627762e-07
"15742",1184254,"|","Anaplasma phagocytophilum str. Dog2","|","","|","scientific name","|",2907,1.82623720147503e-07
"15743",219687,"|","Gemmatimonadaceae","|","","|","scientific name","|",2902,1.82309609861731e-07
"15744",261302,"|","Paraburkholderia phytofirmans","|","","|","scientific name","|",2900,1.82183965747423e-07
"15745",552526,"|","Streptococcus equi subsp. zooepidemicus MGCS10565","|","","|","scientific name","|",2899,1.82121143690268e-07
"15746",1148,"|","Synechocystis sp. PCC 6803","|","","|","scientific name","|",2899,1.82121143690268e-07
"15747",997333,"|","Salmonella enterica subsp. enterica serovar Oranienburg str. 0250","|","","|","scientific name","|",2897,1.8199549957596e-07
"15748",53436,"|","Treponema pallidum subsp. endemicum","|","","|","scientific name","|",2895,1.81869855461651e-07
"15749",1316911,"|","Bifidobacterium animalis subsp. lactis KLDS2.0603","|","","|","scientific name","|",2894,1.81807033404497e-07
"15750",76634,"|","Mycetocola","|","","|","scientific name","|",2894,1.81807033404497e-07
"15751",1761891,"|","Pseudoalteromonas sp. 13-15","|","","|","scientific name","|",2891,1.81618567233034e-07
"15752",1954351,"|","Escherichia coli APEC O2-211","|","","|","scientific name","|",2883,1.811159907758e-07
"15753",45401,"|","Hyphomicrobiaceae","|","","|","scientific name","|",2880,1.80927524604337e-07
"15754",203682,"|","Planctomycetota","|","","|","scientific name","|",2872,1.80424948147103e-07
"15755",1235801,"|","Ligilactobacillus murinus ASF361","|","","|","scientific name","|",2870,1.80299304032794e-07
"15756",1341692,"|","Clostridium autoethanogenum DSM 10061","|","","|","scientific name","|",2868,1.80173659918486e-07
"15757",637382,"|","Yersinia pestis D106004","|","","|","scientific name","|",2860,1.79671083461251e-07
"15758",580049,"|","Chlamydia trachomatis B/Jali20/OT","|","","|","scientific name","|",2859,1.79608261404097e-07
"15759",686,"|","Vibrio cholerae O1 biovar El Tor","|","","|","scientific name","|",2858,1.79545439346943e-07
"15760",3396309,"|","Alcanivorax sp. IL3","|","","|","scientific name","|",2856,1.79419795232634e-07
"15761",400060,"|","Paludibacterium","|","","|","scientific name","|",2851,1.79105684946863e-07
"15762",1423138,"|","Bacillus velezensis SQR9","|","","|","scientific name","|",2847,1.78854396718246e-07
"15763",991915,"|","Escherichia coli O121:H19","|","","|","scientific name","|",2846,1.78791574661091e-07
"15764",2897176,"|","Aquaspirillaceae","|","","|","scientific name","|",2839,1.78351820261011e-07
"15765",114185,"|","Candidatus Carsonella","|","","|","scientific name","|",2838,1.78288998203857e-07
"15766",213483,"|","Pseudobdellovibrionaceae","|","","|","scientific name","|",2834,1.7803770997524e-07
"15767",1326753,"|","Dickeya sp. CFBP 1278","|","","|","scientific name","|",2832,1.77912065860931e-07
"15768",2500542,"|","Salmonella sp. SSDFZ54","|","","|","scientific name","|",2832,1.77912065860931e-07
"15769",798130,"|","Pseudomonas aeruginosa 39016","|","","|","scientific name","|",2829,1.77723599689469e-07
"15770",1452728,"|","Francisella tularensis subsp. novicida F6168","|","","|","scientific name","|",2827,1.7759795557516e-07
"15771",2605620,"|","Escherichia coli O80:H26","|","","|","scientific name","|",2819,1.77095379117926e-07
"15772",2680018,"|","Rhodophyticola","|","","|","scientific name","|",2817,1.76969735003617e-07
"15773",2755560,"|","Mycolicibacterium sp. TY66","|","","|","scientific name","|",2816,1.76906912946463e-07
"15774",1354240,"|","Riemerella anatipestifer CH3","|","","|","scientific name","|",2814,1.76781268832154e-07
"15775",92682,"|","Halothece cluster","|","","|","scientific name","|",2809,1.76467158546383e-07
"15776",383407,"|","Xanthomonas oryzae pv. oryzicola BLS256","|","","|","scientific name","|",2807,1.76341514432074e-07
"15777",997339,"|","Salmonella enterica subsp. enterica serovar Newport str. WA_14882","|","","|","scientific name","|",2803,1.76090226203457e-07
"15778",1172206,"|","Neisseria meningitidis NMB","|","","|","scientific name","|",2803,1.76090226203457e-07
"15779",3066320,"|","Spiroplasma endosymbiont of Lasioglossum villosulum","|","","|","scientific name","|",2802,1.76027404146303e-07
"15780",176280,"|","Staphylococcus epidermidis ATCC 12228","|","","|","scientific name","|",2793,1.75462005631914e-07
"15781",31977,"|","Veillonellaceae","|","","|","scientific name","|",2781,1.74708140946063e-07
"15782",2954098,"|","Pseudomonas wuhanensis","|","","|","scientific name","|",2775,1.74331208603137e-07
"15783",401469,"|","Undibacterium","|","","|","scientific name","|",2767,1.73828632145903e-07
"15784",1204414,"|","Corynebacterium glutamicum K051","|","","|","scientific name","|",2759,1.73326055688669e-07
"15785",2813035,"|","Parvibaculaceae","|","","|","scientific name","|",2755,1.73074767460052e-07
"15786",1404258,"|","Bacillus subtilis subsp. subtilis str. OH 131.1","|","","|","scientific name","|",2751,1.72823479231434e-07
"15787",1929477,"|","Streptomyces solisilvae","|","","|","scientific name","|",2741,1.72195258659892e-07
"15788",2893067,"|","unclassified Pseudalkalibacillus","|","","|","scientific name","|",2737,1.71943970431274e-07
"15789",1454610,"|","Salmonella enterica subsp. enterica serovar Montevideo str. CDC 2011K-1674","|","","|","scientific name","|",2734,1.71755504259812e-07
"15790",315749,"|","Bacillus cytotoxicus NVH 391-98","|","","|","scientific name","|",2734,1.71755504259812e-07
"15791",2953999,"|","Wolbachia endosymbiont (group A) of Coremacera marginata","|","","|","scientific name","|",2730,1.71504216031194e-07
"15792",301102,"|","Enterobacter hormaechei subsp. oharae","|","","|","scientific name","|",2729,1.7144139397404e-07
"15793",2645127,"|","unclassified Tateyamaria","|","","|","scientific name","|",2726,1.71252927802577e-07
"15794",2018044,"|","Candidatus Vallotia","|","","|","scientific name","|",2721,1.70938817516806e-07
"15795",2954002,"|","Wolbachia endosymbiont (group A) of Ectemnius continuus","|","","|","scientific name","|",2720,1.70875995459652e-07
"15796",3066204,"|","Wolbachia endosymbiont (group A) of Nomada ferruginata","|","","|","scientific name","|",2716,1.70624707231035e-07
"15797",1223570,"|","Dickeya dianthicola NCPPB 3534","|","","|","scientific name","|",2716,1.70624707231035e-07
"15798",3394328,"|","Sodalis sp. RH13","|","","|","scientific name","|",2704,1.69870842545183e-07
"15799",43773,"|","Syntrophus","|","Syntrophus <bacteria>","|","scientific name","|",2699,1.69556732259412e-07
"15800",543314,"|","Anaerovoracaceae","|","","|","scientific name","|",2694,1.6924262197364e-07
"15801",2936803,"|","Providencia sp. PROV278","|","","|","scientific name","|",2694,1.6924262197364e-07
"15802",585395,"|","Escherichia coli O103:H2 str. 12009","|","","|","scientific name","|",2678,1.68237469059172e-07
"15803",1454620,"|","Salmonella enterica subsp. enterica serovar Newport str. USDA-ARS-USMARC-1927","|","","|","scientific name","|",2657,1.66918205858932e-07
"15804",1276648,"|","Cutibacterium acnes hdn-1","|","","|","scientific name","|",2641,1.65913052944463e-07
"15805",405948,"|","Saccharopolyspora erythraea NRRL 2338","|","","|","scientific name","|",2640,1.65850230887309e-07
"15806",1427372,"|","Mycobacterium tuberculosis variant microti OV254","|","","|","scientific name","|",2634,1.65473298544383e-07
"15807",2810409,"|","Escherichia coli H20","|","","|","scientific name","|",2631,1.6528483237292e-07
"15808",927701,"|","Mycoplasma capricolum subsp. capripneumoniae M1601","|","","|","scientific name","|",2629,1.65159188258612e-07
"15809",1132496,"|","Pasteurella multocida subsp. multocida str. HN06","|","","|","scientific name","|",2629,1.65159188258612e-07
"15810",882102,"|","Vibrio anguillarum 775","|","","|","scientific name","|",2623,1.64782255915686e-07
"15811",1243600,"|","Salmonella enterica subsp. enterica serovar Yovokome str. S-1850","|","","|","scientific name","|",2622,1.64719433858532e-07
"15812",297245,"|","Legionella pneumophila str. Lens","|","","|","scientific name","|",2619,1.64530967687069e-07
"15813",577469,"|","Demequina","|","","|","scientific name","|",2616,1.64342501515606e-07
"15814",405416,"|","Acinetobacter baumannii ACICU","|","","|","scientific name","|",2612,1.64091213286989e-07
"15815",2162846,"|","Candidatus Nanopelagicaceae","|","","|","scientific name","|",2606,1.63714280944063e-07
"15816",1326752,"|","Dickeya sp. CFBP 1272","|","","|","scientific name","|",2603,1.635258147726e-07
"15817",1224150,"|","Musicola paradisiaca NCPPB 2511","|","","|","scientific name","|",2594,1.62960416258212e-07
"15818",2954043,"|","Wolbachia endosymbiont (group B) of Phalera bucephala","|","","|","scientific name","|",2584,1.62332195686669e-07
"15819",2563666,"|","Treponema sp. OMZ 791","|","","|","scientific name","|",2579,1.62018085400898e-07
"15820",2822114,"|","Chlamydiifrater","|","","|","scientific name","|",2572,1.61578331000818e-07
"15821",984892,"|","Staphylococcus pseudintermedius ED99","|","","|","scientific name","|",2570,1.61452686886509e-07
"15822",1184396,"|","Mesotoga","|","","|","scientific name","|",2569,1.61389864829355e-07
"15823",2993654,"|","Streptomyces sp. Je 1-4 4N24_ara","|","","|","scientific name","|",2569,1.61389864829355e-07
"15824",379899,"|","Niabella","|","","|","scientific name","|",2566,1.61201398657892e-07
"15825",1277257,"|","Candidatus Liberibacter africanus PTSAPSY","|","","|","scientific name","|",2562,1.60950110429275e-07
"15826",2954051,"|","Wolbachia endosymbiont (group B) of Protocalliphora azurea","|","","|","scientific name","|",2552,1.60321889857732e-07
"15827",300267,"|","Shigella dysenteriae Sd197","|","","|","scientific name","|",2551,1.60259067800578e-07
"15828",3066193,"|","Wolbachia endosymbiont (group A) of Andrena trimmerana","|","","|","scientific name","|",2550,1.60196245743423e-07
"15829",2954023,"|","Wolbachia endosymbiont (group A) of Lasioglossum lativentre","|","","|","scientific name","|",2550,1.60196245743423e-07
"15830",2837518,"|","unclassified Heyndrickxia","|","","|","scientific name","|",2549,1.60133423686269e-07
"15831",3066210,"|","Wolbachia endosymbiont (group A) of Ophion ellenae","|","","|","scientific name","|",2549,1.60133423686269e-07
"15832",2629145,"|","unclassified Caloramator","|","","|","scientific name","|",2541,1.59630847229035e-07
"15833",1087452,"|","Corynebacterium pseudotuberculosis 3/99-5","|","","|","scientific name","|",2538,1.59442381057572e-07
"15834",903503,"|","Candidatus Moranella endobia PCIT","|","","|","scientific name","|",2533,1.59128270771801e-07
"15835",1210454,"|","Brucella abortus 104M","|","","|","scientific name","|",2532,1.59065448714646e-07
"15836",2666132,"|","Desulfovibrio sp. 86","|","","|","scientific name","|",2529,1.58876982543183e-07
"15837",121820,"|","Roseinatronobacter","|","","|","scientific name","|",2528,1.58814160486029e-07
"15838",1279365,"|","Bacillus thuringiensis serovar kurstaki str. HD73","|","","|","scientific name","|",2521,1.58374406085949e-07
"15839",315277,"|","Chlamydia trachomatis A/HAR-13","|","","|","scientific name","|",2512,1.57809007571561e-07
"15840",725,"|","Haemophilus influenzae biotype aegyptius","|","","|","scientific name","|",2507,1.57494897285789e-07
"15841",1273173,"|","Campylobacter coli CVM N29710","|","","|","scientific name","|",2500,1.57055142885709e-07
"15842",2847307,"|","Thermophilibacter","|","","|","scientific name","|",2500,1.57055142885709e-07
"15843",754257,"|","Actinobacillus pleuropneumoniae serovar 8 str. 405","|","","|","scientific name","|",2499,1.56992320828555e-07
"15844",2810406,"|","Escherichia coli O89m:H9","|","","|","scientific name","|",2497,1.56866676714246e-07
"15845",33892,"|","Mycobacterium tuberculosis variant bovis BCG","|","","|","scientific name","|",2494,1.56678210542784e-07
"15846",1234603,"|","Candidatus Moranella endobia PCVAL","|","","|","scientific name","|",2494,1.56678210542784e-07
"15847",1089456,"|","Pseudomonas aeruginosa NCGM2.S1","|","","|","scientific name","|",2492,1.56552566428475e-07
"15848",935591,"|","Neisseria meningitidis M01-240149","|","","|","scientific name","|",2491,1.56489744371321e-07
"15849",31983,"|","Helcococcus","|","","|","scientific name","|",2485,1.56112812028395e-07
"15850",2563665,"|","Treponema sp. OMZ 790","|","","|","scientific name","|",2478,1.55673057628315e-07
"15851",1892252,"|","Microcoleaceae","|","","|","scientific name","|",2466,1.54919192942464e-07
"15852",2850493,"|","Enterobacter cloacae complex sp. ECL112","|","","|","scientific name","|",2465,1.54856370885309e-07
"15853",2024973,"|","Silvanigrellales","|","","|","scientific name","|",2462,1.54667904713846e-07
"15854",699036,"|","Clostridioides difficile CF5","|","","|","scientific name","|",2460,1.54542260599538e-07
"15855",1890450,"|","Aphanothecaceae","|","","|","scientific name","|",2435,1.52971709170681e-07
"15856",38347,"|","Leptospira interrogans serovar Hardjo-prajitno","|","","|","scientific name","|",2434,1.52908887113527e-07
"15857",1323661,"|","Staphylococcus aureus CA-347","|","","|","scientific name","|",2433,1.52846065056372e-07
"15858",1173798,"|","Salmonella enterica subsp. enterica serovar Albany str. ATCC 51960","|","","|","scientific name","|",2430,1.52657598884909e-07
"15859",1114966,"|","Cutibacterium acnes TypeIA2 P.acn33","|","","|","scientific name","|",2426,1.52406310656292e-07
"15860",2772432,"|","Streptomyces sp. KY70","|","","|","scientific name","|",2425,1.52343488599138e-07
"15861",2637578,"|","unclassified Roseburia","|","","|","scientific name","|",2421,1.52092200370521e-07
"15862",2634549,"|","unclassified Dyella","|","","|","scientific name","|",2418,1.51903734199058e-07
"15863",1300259,"|","Alteromonas mediterranea UM4b","|","","|","scientific name","|",2412,1.51526801856132e-07
"15864",314565,"|","Xanthomonas campestris pv. campestris str. 8004","|","","|","scientific name","|",2408,1.51275513627515e-07
"15865",1455062,"|","Riemerella anatipestifer Yb2","|","","|","scientific name","|",2407,1.51212691570361e-07
"15866",1454638,"|","Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1898","|","","|","scientific name","|",2405,1.51087047456052e-07
"15867",2024974,"|","Silvanigrellaceae","|","","|","scientific name","|",2386,1.49893428370121e-07
"15868",998845,"|","Flavobacterium jumunjinense","|","","|","scientific name","|",2386,1.49893428370121e-07
"15869",1163389,"|","Francisella orientalis str. Toba 04","|","","|","scientific name","|",2370,1.48888275455652e-07
"15870",941280,"|","Escherichia coli O25b:H4","|","","|","scientific name","|",2368,1.48762631341344e-07
"15871",1755832,"|","Haloimpatiens","|","","|","scientific name","|",2367,1.4869980928419e-07
"15872",941189,"|","Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 11511","|","","|","scientific name","|",2366,1.48636987227035e-07
"15873",2954049,"|","Wolbachia endosymbiont (group B) of Polyommatus icarus","|","","|","scientific name","|",2363,1.48448521055572e-07
"15874",795748,"|","Ignavibacteriales","|","","|","scientific name","|",2360,1.4826005488411e-07
"15875",1049565,"|","Klebsiella pneumoniae KCTC 2242","|","","|","scientific name","|",2360,1.4826005488411e-07
"15876",74317,"|","Maricaulis","|","","|","scientific name","|",2352,1.47757478426875e-07
"15877",1284663,"|","Lactiplantibacillus plantarum ZJ316","|","","|","scientific name","|",2351,1.47694656369721e-07
"15878",3082529,"|","Prochlorococcus sp. MIT 9322","|","","|","scientific name","|",2345,1.47317724026795e-07
"15879",1228997,"|","Riemerella anatipestifer RA-CH-1","|","","|","scientific name","|",2341,1.47066435798178e-07
"15880",1075089,"|","Pasteurella multocida 36950","|","","|","scientific name","|",2340,1.47003613741024e-07
"15881",665568,"|","Paraoerskovia","|","","|","scientific name","|",2337,1.46815147569561e-07
"15882",2622400,"|","unclassified Alicyclobacillus","|","","|","scientific name","|",2336,1.46752325512407e-07
"15883",496833,"|","Mycoplasmopsis fermentans PG18","|","","|","scientific name","|",2325,1.4606128288371e-07
"15884",178469,"|","Arenibacter","|","","|","scientific name","|",2319,1.45684350540784e-07
"15885",3082533,"|","Prochlorococcus sp. MIT 9116","|","","|","scientific name","|",2308,1.44993307912087e-07
"15886",935593,"|","Neisseria meningitidis M04-240196","|","","|","scientific name","|",2307,1.44930485854932e-07
"15887",866628,"|","Legionella pneumophila 130b","|","","|","scientific name","|",2305,1.44804841740624e-07
"15888",1107,"|","Chloroflexus","|","","|","scientific name","|",2302,1.44616375569161e-07
"15889",135618,"|","Methylococcales","|","","|","scientific name","|",2302,1.44616375569161e-07
"15890",511145,"|","Escherichia coli str. K-12 substr. MG1655","|","","|","scientific name","|",2302,1.44616375569161e-07
"15891",362663,"|","Escherichia coli 536","|","","|","scientific name","|",2297,1.4430226528339e-07
"15892",940190,"|","Melissococcus plutonius ATCC 35311","|","","|","scientific name","|",2291,1.43925332940464e-07
"15893",2126982,"|","Escherichia coli O18:H1","|","","|","scientific name","|",2287,1.43674044711847e-07
"15894",1970189,"|","Marinilabiliales","|","","|","scientific name","|",2283,1.4342275648323e-07
"15895",2990469,"|","Escherichia coli O2:K2:H1","|","","|","scientific name","|",2276,1.4298300208315e-07
"15896",702455,"|","Listeria innocua FSL J1-023","|","","|","scientific name","|",2273,1.42794535911687e-07
"15897",1193501,"|","Pseudomonas aeruginosa SJTD-1","|","","|","scientific name","|",2272,1.42731713854533e-07
"15898",320371,"|","Burkholderia pseudomallei 1710a","|","","|","scientific name","|",2261,1.42040671225835e-07
"15899",1381117,"|","Campylobacter jejuni X","|","","|","scientific name","|",2260,1.41977849168681e-07
"15900",156973,"|","Dysgonomonas","|","","|","scientific name","|",2259,1.41915027111527e-07
"15901",2861805,"|","Escherichia coli O139:H1","|","","|","scientific name","|",2256,1.41726560940064e-07
"15902",1234662,"|","Yersinia pestis subsp. pestis bv. Medievalis","|","","|","scientific name","|",2254,1.41600916825755e-07
"15903",3077924,"|","Wolbachia endosymbiont (group A) of Philanthus triangulum","|","","|","scientific name","|",2254,1.41600916825755e-07
"15904",2886822,"|","Desulfocapsaceae","|","","|","scientific name","|",2253,1.41538094768601e-07
"15905",768486,"|","Enterococcus hirae ATCC 9790","|","","|","scientific name","|",2249,1.41286806539984e-07
"15906",2936783,"|","Providencia sp. PROV083","|","","|","scientific name","|",2245,1.41035518311367e-07
"15907",2953993,"|","Wolbachia endosymbiont (group B) of Catoptria pinella","|","","|","scientific name","|",2244,1.40972696254213e-07
"15908",593588,"|","Vibrio cholerae MJ-1236","|","","|","scientific name","|",2244,1.40972696254213e-07
"15909",393480,"|","Fusobacterium polymorphum ATCC 10953","|","","|","scientific name","|",2240,1.40721408025595e-07
"15910",351195,"|","Salimicrobium","|","","|","scientific name","|",2233,1.40281653625516e-07
"15911",240411,"|","Chitinimonas","|","","|","scientific name","|",2232,1.40218831568361e-07
"15912",2954719,"|","Bacillus sp. PS194","|","","|","scientific name","|",2230,1.40093187454053e-07
"15913",2162637,"|","Bacteroides sp. PHL 2737","|","","|","scientific name","|",2229,1.40030365396898e-07
"15914",1221524,"|","Amycolatopsis mediterranei RB","|","","|","scientific name","|",2229,1.40030365396898e-07
"15915",1031709,"|","Cutibacterium acnes 6609","|","","|","scientific name","|",2229,1.40030365396898e-07
"15916",229193,"|","Yersinia pestis biovar Microtus str. 91001","|","","|","scientific name","|",2227,1.3990472128259e-07
"15917",2303507,"|","Oculatellaceae","|","","|","scientific name","|",2221,1.39527788939664e-07
"15918",3117553,"|","Bacillus sp. MT(2024)","|","","|","scientific name","|",2212,1.38962390425276e-07
"15919",2954014,"|","Wolbachia endosymbiont (group B) of Euphydryas aurinia","|","","|","scientific name","|",2206,1.3858545808235e-07
"15920",2975323,"|","Bacillus sp. FSL K6-8391","|","","|","scientific name","|",2205,1.38522636025196e-07
"15921",563843,"|","Rhodothermaceae","|","","|","scientific name","|",2204,1.38459813968041e-07
"15922",1330546,"|","Pluralibacter","|","","|","scientific name","|",2201,1.38271347796578e-07
"15923",316401,"|","Escherichia coli ETEC H10407","|","","|","scientific name","|",2201,1.38271347796578e-07
"15924",2646778,"|","unclassified Sulfurovum","|","","|","scientific name","|",2199,1.3814570368227e-07
"15925",1093787,"|","Pseudomonas aeruginosa DK2","|","","|","scientific name","|",2196,1.37957237510807e-07
"15926",2420309,"|","Streptococcus sp. FDAARGOS_521","|","","|","scientific name","|",2192,1.3770594928219e-07
"15927",520466,"|","Brucella melitensis bv. 3 str. Ether","|","","|","scientific name","|",2187,1.37391838996418e-07
"15928",267747,"|","Cutibacterium acnes KPA171202","|","","|","scientific name","|",2187,1.37391838996418e-07
"15929",1249652,"|","Ehrlichia chaffeensis str. Jax","|","","|","scientific name","|",2184,1.37203372824956e-07
"15930",3066152,"|","Wolbachia endosymbiont (group A) of Phasia obesa","|","","|","scientific name","|",2179,1.36889262539184e-07
"15931",1522127,"|","Catalimonadaceae","|","","|","scientific name","|",2178,1.3682644048203e-07
"15932",64898,"|","Aquificaceae","|","","|","scientific name","|",2178,1.3682644048203e-07
"15933",1582879,"|","Ezakiella","|","","|","scientific name","|",2173,1.36512330196258e-07
"15934",186807,"|","Peptococcaceae","|","","|","scientific name","|",2158,1.35569999338944e-07
"15935",2923088,"|","Enterobacter sp. JH25","|","","|","scientific name","|",2158,1.35569999338944e-07
"15936",2742629,"|","Citrobacter sp. RHBSTW-00017","|","","|","scientific name","|",2158,1.35569999338944e-07
"15937",2564534,"|","Salmonella enterica subsp. enterica serovar Hissar","|","","|","scientific name","|",2137,1.34250736138704e-07
"15938",2740297,"|","Martelella sp. NC18","|","","|","scientific name","|",2136,1.3418791408155e-07
"15939",442563,"|","Bifidobacterium animalis subsp. lactis AD011","|","","|","scientific name","|",2135,1.34125092024396e-07
"15940",29339,"|","Bacillus thuringiensis serovar kurstaki","|","","|","scientific name","|",2135,1.34125092024396e-07
"15941",1906951,"|","Listeria monocytogenes serotype 1/2a","|","","|","scientific name","|",2132,1.33936625852933e-07
"15942",1379690,"|","Bacteroides ovatus V975","|","","|","scientific name","|",2128,1.33685337624316e-07
"15943",166321,"|","Synechococcus sp. WH 8017","|","","|","scientific name","|",2125,1.33496871452853e-07
"15944",1105102,"|","Rickettsia rickettsii str. Colombia","|","","|","scientific name","|",2124,1.33434049395699e-07
"15945",985080,"|","Helicobacter pylori 2018","|","","|","scientific name","|",2124,1.33434049395699e-07
"15946",75687,"|","Neptunomonas","|","","|","scientific name","|",2124,1.33434049395699e-07
"15947",2600303,"|","Baekduiaceae","|","","|","scientific name","|",2122,1.3330840528139e-07
